Hour,Dayweek,Month,Year,Year-Month,Crash_Count
11,Thursday,5,2017,2017-5,1
11,Thursday,5,2018,2018-5,1
11,Thursday,5,2019,2019-5,1
11,Thursday,5,2021,2021-5,1
11,Thursday,6,2015,2015-6,1
11,Thursday,7,2016,2016-7,1
11,Thursday,7,2019,2019-7,1
11,Thursday,7,2020,2020-7,1
11,Thursday,8,2015,2015-8,2
11,Thursday,8,2016,2016-8,1
11,Thursday,8,2017,2017-8,1
11,Thursday,8,2019,2019-8,2
11,Thursday,9,2017,2017-9,1
11,Thursday,9,2018,2018-9,1
11,Thursday,10,2016,2016-10,1
11,Thursday,10,2017,2017-10,2
11,Thursday,10,2019,2019-10,2
11,Thursday,10,2020,2020-10,2
11,Thursday,12,2015,2015-12,1
11,Thursday,12,2017,2017-12,2
11,Thursday,12,2018,2018-12,1
11,Tuesday,1,2021,2021-1,1
11,Tuesday,2,2015,2015-2,1
11,Tuesday,2,2018,2018-2,1
11,Tuesday,2,2019,2019-2,3
11,Tuesday,2,2020,2020-2,1
11,Tuesday,3,2017,2017-3,1
11,Tuesday,3,2020,2020-3,1
11,Tuesday,3,2021,2021-3,1
11,Tuesday,4,2016,2016-4,1
11,Tuesday,4,2017,2017-4,2
11,Tuesday,4,2018,2018-4,1
11,Tuesday,4,2019,2019-4,2
11,Tuesday,5,2015,2015-5,1
11,Tuesday,5,2017,2017-5,2
11,Tuesday,5,2018,2018-5,3
11,Tuesday,6,2020,2020-6,1
11,Tuesday,7,2016,2016-7,1
11,Tuesday,7,2017,2017-7,1
11,Tuesday,7,2018,2018-7,1
11,Tuesday,7,2020,2020-7,1
11,Tuesday,8,2015,2015-8,1
11,Tuesday,8,2016,2016-8,1
11,Tuesday,8,2017,2017-8,2
11,Tuesday,8,2021,2021-8,2
11,Tuesday,9,2015,2015-9,2
11,Tuesday,9,2018,2018-9,2
11,Tuesday,10,2016,2016-10,2
11,Tuesday,10,2017,2017-10,1
11,Tuesday,10,2019,2019-10,1
11,Tuesday,10,2020,2020-10,1
11,Tuesday,11,2015,2015-11,3
11,Tuesday,11,2016,2016-11,2
11,Tuesday,11,2017,2017-11,1
11,Tuesday,11,2020,2020-11,1
11,Tuesday,12,2016,2016-12,1
11,Tuesday,12,2017,2017-12,1
11,Tuesday,12,2020,2020-12,1
11,Wednesday,1,2017,2017-1,1
11,Wednesday,1,2019,2019-1,1
11,Wednesday,1,2021,2021-1,2
11,Wednesday,3,2015,2015-3,1
11,Wednesday,3,2016,2016-3,1
11,Wednesday,3,2017,2017-3,1
11,Wednesday,3,2018,2018-3,1
11,Wednesday,4,2017,2017-4,1
11,Wednesday,4,2018,2018-4,3
11,Wednesday,4,2020,2020-4,1
11,Wednesday,5,2015,2015-5,1
11,Wednesday,5,2016,2016-5,3
11,Wednesday,5,2017,2017-5,1
11,Wednesday,5,2018,2018-5,1
11,Wednesday,5,2019,2019-5,1
11,Wednesday,6,2018,2018-6,2
11,Wednesday,6,2020,2020-6,2
11,Wednesday,6,2021,2021-6,1
11,Wednesday,7,2020,2020-7,1
11,Wednesday,7,2021,2021-7,2
11,Wednesday,8,2015,2015-8,1
11,Wednesday,8,2017,2017-8,1
11,Wednesday,8,2018,2018-8,1
11,Wednesday,8,2020,2020-8,1
11,Wednesday,8,2021,2021-8,1
11,Wednesday,9,2017,2017-9,1
11,Wednesday,10,2017,2017-10,1
11,Wednesday,10,2018,2018-10,1
11,Wednesday,12,2015,2015-12,2
11,Wednesday,12,2017,2017-12,1
12,Friday,1,2016,2016-1,1
12,Friday,1,2018,2018-1,1
12,Friday,1,2019,2019-1,1
12,Friday,1,2021,2021-1,2
12,Friday,2,2015,2015-2,1
12,Friday,2,2017,2017-2,1
12,Friday,2,2019,2019-2,1
12,Friday,2,2020,2020-2,3
12,Friday,3,2016,2016-3,2
12,Friday,3,2017,2017-3,2
12,Friday,4,2016,2016-4,1
12,Friday,4,2017,2017-4,1
12,Friday,4,2021,2021-4,1
12,Friday,5,2015,2015-5,1
12,Friday,5,2019,2019-5,1
12,Friday,5,2021,2021-5,1
12,Friday,6,2017,2017-6,1
12,Friday,6,2018,2018-6,1
12,Friday,6,2019,2019-6,2
12,Friday,6,2021,2021-6,1
12,Friday,7,2015,2015-7,1
12,Friday,7,2016,2016-7,2
12,Friday,7,2018,2018-7,2
12,Friday,7,2020,2020-7,2
12,Friday,8,2018,2018-8,1
12,Friday,8,2019,2019-8,3
12,Friday,9,2015,2015-9,1
12,Friday,9,2016,2016-9,1
12,Friday,9,2017,2017-9,1
12,Friday,9,2018,2018-9,2
12,Friday,9,2019,2019-9,2
12,Friday,10,2015,2015-10,1
12,Friday,10,2017,2017-10,1
12,Friday,10,2020,2020-10,1
12,Friday,11,2015,2015-11,1
12,Friday,11,2017,2017-11,1
12,Friday,12,2015,2015-12,1
12,Friday,12,2016,2016-12,2
12,Friday,12,2019,2019-12,1
12,Monday,1,2015,2015-1,1
12,Monday,1,2016,2016-1,1
12,Monday,1,2017,2017-1,1
12,Monday,1,2018,2018-1,1
12,Monday,1,2019,2019-1,3
12,Monday,2,2017,2017-2,2
12,Monday,2,2018,2018-2,2
12,Monday,2,2019,2019-2,1
12,Monday,3,2016,2016-3,1
12,Monday,3,2018,2018-3,3
12,Monday,3,2020,2020-3,4
12,Monday,4,2017,2017-4,1
12,Monday,4,2018,2018-4,2
12,Monday,5,2016,2016-5,1
12,Monday,6,2015,2015-6,1
12,Monday,6,2016,2016-6,1
12,Monday,6,2017,2017-6,1
12,Monday,6,2019,2019-6,2
12,Monday,7,2017,2017-7,2
12,Monday,7,2018,2018-7,1
12,Monday,7,2021,2021-7,1
12,Monday,8,2015,2015-8,2
12,Monday,8,2019,2019-8,1
12,Monday,8,2020,2020-8,1
12,Monday,8,2021,2021-8,1
12,Monday,9,2016,2016-9,1
12,Monday,9,2017,2017-9,1
12,Monday,9,2018,2018-9,2
12,Monday,9,2019,2019-9,1
12,Monday,9,2020,2020-9,1
12,Monday,10,2015,2015-10,2
12,Monday,10,2017,2017-10,2
12,Monday,10,2020,2020-10,1
12,Monday,11,2017,2017-11,1
12,Monday,12,2020,2020-12,1
12,Saturday,1,2017,2017-1,1
12,Saturday,1,2019,2019-1,1
12,Saturday,1,2020,2020-1,1
12,Saturday,2,2021,2021-2,1
12,Saturday,3,2015,2015-3,1
12,Saturday,3,2016,2016-3,1
12,Saturday,3,2017,2017-3,1
12,Saturday,3,2018,2018-3,2
12,Saturday,3,2020,2020-3,2
12,Saturday,3,2021,2021-3,2
12,Saturday,4,2015,2015-4,1
12,Saturday,4,2017,2017-4,1
12,Saturday,4,2021,2021-4,1
12,Saturday,5,2015,2015-5,1
12,Saturday,5,2017,2017-5,1
12,Saturday,5,2019,2019-5,2
12,Saturday,5,2020,2020-5,1
12,Saturday,5,2021,2021-5,3
12,Saturday,6,2015,2015-6,1
12,Saturday,6,2017,2017-6,3
12,Saturday,6,2019,2019-6,1
12,Saturday,6,2020,2020-6,2
12,Saturday,6,2021,2021-6,1
12,Saturday,7,2015,2015-7,1
12,Saturday,7,2016,2016-7,3
12,Saturday,7,2018,2018-7,1
12,Saturday,7,2019,2019-7,1
12,Saturday,7,2020,2020-7,1
12,Saturday,8,2015,2015-8,1
12,Saturday,8,2016,2016-8,1
12,Saturday,8,2018,2018-8,1
12,Saturday,8,2019,2019-8,2
12,Saturday,8,2020,2020-8,2
12,Saturday,8,2021,2021-8,1
12,Saturday,9,2016,2016-9,1
12,Saturday,9,2017,2017-9,1
12,Saturday,9,2018,2018-9,2
12,Saturday,9,2019,2019-9,1
12,Saturday,9,2020,2020-9,1
12,Saturday,10,2015,2015-10,3
12,Saturday,10,2016,2016-10,2
12,Saturday,10,2018,2018-10,1
12,Saturday,10,2019,2019-10,1
12,Saturday,10,2020,2020-10,2
12,Saturday,11,2016,2016-11,1
12,Saturday,11,2019,2019-11,1
12,Saturday,11,2020,2020-11,2
12,Saturday,12,2015,2015-12,2
12,Saturday,12,2019,2019-12,2
12,Sunday,1,2015,2015-1,1
12,Sunday,1,2017,2017-1,1
12,Sunday,2,2015,2015-2,3
12,Sunday,2,2016,2016-2,2
12,Sunday,2,2017,2017-2,1
12,Sunday,2,2018,2018-2,3
12,Sunday,2,2019,2019-2,2
12,Sunday,2,2020,2020-2,1
12,Sunday,2,2021,2021-2,2
12,Sunday,3,2019,2019-3,2
12,Sunday,3,2020,2020-3,3
12,Sunday,3,2021,2021-3,3
12,Sunday,4,2015,2015-4,1
12,Sunday,4,2016,2016-4,4
12,Sunday,4,2018,2018-4,2
12,Sunday,4,2020,2020-4,1
12,Sunday,5,2015,2015-5,2
12,Sunday,5,2016,2016-5,1
12,Sunday,5,2017,2017-5,2
12,Sunday,5,2018,2018-5,2
12,Sunday,5,2020,2020-5,1
12,Sunday,6,2017,2017-6,1
12,Sunday,6,2018,2018-6,2
12,Sunday,6,2019,2019-6,2
12,Sunday,6,2020,2020-6,1
12,Sunday,7,2016,2016-7,1
12,Sunday,7,2017,2017-7,1
12,Sunday,7,2020,2020-7,1
12,Sunday,8,2016,2016-8,3
12,Sunday,8,2017,2017-8,1
12,Sunday,8,2018,2018-8,2
12,Sunday,8,2019,2019-8,1
12,Sunday,8,2021,2021-8,1
12,Sunday,9,2017,2017-9,1
12,Sunday,9,2019,2019-9,2
12,Sunday,9,2020,2020-9,1
12,Sunday,10,2015,2015-10,2
12,Sunday,10,2016,2016-10,2
12,Sunday,10,2017,2017-10,2
12,Sunday,10,2018,2018-10,2
12,Sunday,10,2020,2020-10,1
12,Sunday,11,2016,2016-11,1
12,Sunday,11,2017,2017-11,1
12,Sunday,12,2018,2018-12,1
12,Sunday,12,2019,2019-12,1
12,Sunday,12,2020,2020-12,2
12,Thursday,1,2015,2015-1,1
12,Thursday,1,2016,2016-1,1
12,Thursday,1,2019,2019-1,1
12,Thursday,1,2021,2021-1,1
12,Thursday,2,2015,2015-2,1
12,Thursday,2,2016,2016-2,1
12,Thursday,2,2018,2018-2,1
12,Thursday,3,2019,2019-3,2
12,Thursday,3,2021,2021-3,1
12,Thursday,4,2015,2015-4,2
12,Thursday,4,2019,2019-4,1
12,Thursday,4,2020,2020-4,2
12,Thursday,4,2021,2021-4,2
12,Thursday,5,2015,2015-5,1
12,Thursday,5,2019,2019-5,1
12,Thursday,5,2021,2021-5,1
12,Thursday,6,2015,2015-6,1
12,Thursday,6,2016,2016-6,2
12,Thursday,6,2017,2017-6,1
12,Thursday,7,2017,2017-7,1
12,Thursday,7,2018,2018-7,3
12,Thursday,7,2019,2019-7,1
12,Thursday,7,2020,2020-7,1
12,Thursday,8,2015,2015-8,1
12,Thursday,8,2019,2019-8,1
12,Thursday,8,2020,2020-8,1
12,Thursday,8,2021,2021-8,1
12,Thursday,9,2016,2016-9,1
12,Thursday,9,2019,2019-9,1
12,Thursday,10,2015,2015-10,1
12,Thursday,10,2016,2016-10,1
12,Thursday,10,2017,2017-10,2
12,Thursday,10,2019,2019-10,1
12,Thursday,10,2020,2020-10,1
12,Thursday,11,2017,2017-11,2
12,Thursday,11,2019,2019-11,2
12,Thursday,12,2016,2016-12,1
12,Thursday,12,2017,2017-12,2
12,Thursday,12,2018,2018-12,1
12,Thursday,12,2019,2019-12,1
12,Tuesday,1,2015,2015-1,1
12,Tuesday,1,2016,2016-1,2
12,Tuesday,1,2017,2017-1,4
12,Tuesday,1,2018,2018-1,1
12,Tuesday,1,2019,2019-1,1
12,Tuesday,2,2016,2016-2,2
12,Tuesday,2,2018,2018-2,1
12,Tuesday,2,2019,2019-2,1
12,Tuesday,2,2020,2020-2,1
12,Tuesday,3,2015,2015-3,1
12,Tuesday,3,2019,2019-3,2
12,Tuesday,3,2020,2020-3,1
12,Tuesday,3,2021,2021-3,1
12,Tuesday,4,2015,2015-4,1
12,Tuesday,4,2016,2016-4,2
12,Tuesday,4,2019,2019-4,3
12,Tuesday,4,2020,2020-4,1
12,Tuesday,4,2021,2021-4,1
12,Tuesday,5,2016,2016-5,1
12,Tuesday,5,2017,2017-5,1
12,Tuesday,5,2019,2019-5,1
12,Tuesday,6,2015,2015-6,2
12,Tuesday,6,2018,2018-6,1
12,Tuesday,7,2017,2017-7,1
12,Tuesday,7,2021,2021-7,2
12,Tuesday,8,2015,2015-8,1
12,Tuesday,8,2017,2017-8,1
12,Tuesday,8,2018,2018-8,2
12,Tuesday,8,2019,2019-8,1
12,Tuesday,9,2017,2017-9,1
12,Tuesday,9,2019,2019-9,1
12,Tuesday,10,2015,2015-10,2
12,Tuesday,10,2017,2017-10,1
12,Tuesday,10,2019,2019-10,3
12,Tuesday,11,2017,2017-11,1
12,Tuesday,11,2020,2020-11,1
12,Tuesday,12,2015,2015-12,1
12,Tuesday,12,2016,2016-12,1
12,Tuesday,12,2018,2018-12,1
12,Tuesday,12,2020,2020-12,1
12,Wednesday,1,2015,2015-1,1
12,Wednesday,1,2016,2016-1,1
12,Wednesday,1,2018,2018-1,2
12,Wednesday,1,2020,2020-1,2
12,Wednesday,1,2021,2021-1,3
12,Wednesday,2,2015,2015-2,1
12,Wednesday,2,2016,2016-2,2
12,Wednesday,2,2020,2020-2,1
12,Wednesday,2,2021,2021-2,1
12,Wednesday,3,2016,2016-3,1
12,Wednesday,3,2018,2018-3,1
12,Wednesday,3,2019,2019-3,1
12,Wednesday,4,2015,2015-4,1
12,Wednesday,4,2017,2017-4,2
12,Wednesday,4,2020,2020-4,1
12,Wednesday,5,2015,2015-5,1
12,Wednesday,5,2019,2019-5,1
12,Wednesday,6,2015,2015-6,1
12,Wednesday,6,2017,2017-6,1
12,Wednesday,6,2018,2018-6,1
12,Wednesday,7,2015,2015-7,1
12,Wednesday,7,2016,2016-7,1
12,Wednesday,7,2018,2018-7,1
12,Wednesday,7,2020,2020-7,2
12,Wednesday,8,2016,2016-8,2
12,Wednesday,8,2017,2017-8,1
12,Wednesday,9,2015,2015-9,1
12,Wednesday,9,2016,2016-9,1
12,Wednesday,9,2017,2017-9,1
12,Wednesday,9,2018,2018-9,1
12,Wednesday,9,2020,2020-9,2
12,Wednesday,10,2015,2015-10,1
12,Wednesday,10,2018,2018-10,2
12,Wednesday,11,2015,2015-11,1
12,Wednesday,11,2016,2016-11,1
12,Wednesday,11,2017,2017-11,1
12,Wednesday,12,2015,2015-12,1
12,Wednesday,12,2017,2017-12,1
12,Wednesday,12,2018,2018-12,2
13,Friday,1,2017,2017-1,1
13,Friday,1,2019,2019-1,1
13,Friday,1,2020,2020-1,2
13,Friday,1,2021,2021-1,1
13,Friday,2,2020,2020-2,1
13,Friday,2,2021,2021-2,2
13,Friday,3,2016,2016-3,1
13,Friday,3,2017,2017-3,1
13,Friday,3,2018,2018-3,2
13,Friday,4,2017,2017-4,2
13,Friday,4,2018,2018-4,1
13,Friday,4,2019,2019-4,2
13,Friday,4,2021,2021-4,2
13,Friday,5,2015,2015-5,1
13,Friday,5,2017,2017-5,1
13,Friday,5,2018,2018-5,2
13,Friday,5,2019,2019-5,1
13,Friday,6,2017,2017-6,1
13,Friday,6,2021,2021-6,2
13,Friday,7,2015,2015-7,4
13,Friday,7,2016,2016-7,1
13,Friday,7,2019,2019-7,1
13,Friday,7,2020,2020-7,1
13,Friday,8,2016,2016-8,1
13,Friday,8,2017,2017-8,1
13,Friday,8,2019,2019-8,2
13,Friday,9,2016,2016-9,3
13,Friday,9,2017,2017-9,1
13,Friday,9,2018,2018-9,2
13,Friday,9,2019,2019-9,1
13,Friday,10,2017,2017-10,1
13,Friday,11,2015,2015-11,1
13,Friday,11,2018,2018-11,1
13,Friday,12,2015,2015-12,1
13,Friday,12,2016,2016-12,2
13,Friday,12,2018,2018-12,1
13,Monday,1,2015,2015-1,1
13,Monday,1,2016,2016-1,2
13,Monday,1,2017,2017-1,2
13,Monday,1,2018,2018-1,1
13,Monday,1,2020,2020-1,1
13,Monday,1,2021,2021-1,1
13,Monday,2,2017,2017-2,1
13,Monday,2,2018,2018-2,1
13,Monday,2,2021,2021-2,1
13,Monday,3,2016,2016-3,2
13,Monday,3,2018,2018-3,1
13,Monday,4,2015,2015-4,1
13,Monday,4,2017,2017-4,2
13,Monday,4,2019,2019-4,2
13,Monday,5,2015,2015-5,1
13,Monday,5,2016,2016-5,2
13,Monday,5,2017,2017-5,1
13,Monday,5,2019,2019-5,3
13,Monday,6,2015,2015-6,1
13,Monday,6,2018,2018-6,1
13,Monday,6,2019,2019-6,1
13,Monday,6,2020,2020-6,1
13,Monday,6,2021,2021-6,2
13,Monday,7,2016,2016-7,1
13,Monday,7,2017,2017-7,1
13,Monday,7,2020,2020-7,1
13,Monday,7,2021,2021-7,1
13,Monday,8,2016,2016-8,1
13,Monday,8,2018,2018-8,1
13,Monday,8,2019,2019-8,1
13,Monday,10,2015,2015-10,3
13,Monday,11,2016,2016-11,1
13,Monday,11,2017,2017-11,2
13,Monday,11,2019,2019-11,1
13,Monday,12,2020,2020-12,1
13,Saturday,1,2020,2020-1,2
13,Saturday,2,2016,2016-2,1
13,Saturday,2,2020,2020-2,1
13,Saturday,3,2015,2015-3,1
13,Saturday,3,2017,2017-3,2
13,Saturday,3,2019,2019-3,1
13,Saturday,4,2020,2020-4,4
13,Saturday,5,2015,2015-5,1
13,Saturday,5,2018,2018-5,1
13,Saturday,5,2020,2020-5,2
13,Saturday,5,2021,2021-5,2
13,Saturday,6,2020,2020-6,2
13,Saturday,6,2021,2021-6,2
13,Saturday,7,2016,2016-7,1
13,Saturday,7,2017,2017-7,1
13,Saturday,7,2019,2019-7,1
13,Saturday,7,2020,2020-7,1
13,Saturday,7,2021,2021-7,1
13,Saturday,8,2015,2015-8,2
13,Saturday,8,2016,2016-8,1
13,Saturday,8,2018,2018-8,1
13,Saturday,8,2019,2019-8,3
13,Saturday,8,2020,2020-8,3
13,Saturday,9,2015,2015-9,4
13,Saturday,9,2018,2018-9,1
13,Saturday,9,2019,2019-9,2
13,Saturday,9,2020,2020-9,2
13,Saturday,10,2015,2015-10,2
13,Saturday,10,2016,2016-10,1
13,Saturday,10,2017,2017-10,1
13,Saturday,11,2018,2018-11,2
13,Saturday,11,2020,2020-11,1
13,Saturday,12,2015,2015-12,2
13,Saturday,12,2016,2016-12,1
13,Saturday,12,2017,2017-12,4
13,Saturday,12,2019,2019-12,1
13,Sunday,1,2018,2018-1,1
13,Sunday,1,2019,2019-1,1
13,Sunday,1,2020,2020-1,1
13,Sunday,1,2021,2021-1,2
13,Sunday,2,2016,2016-2,1
13,Sunday,2,2018,2018-2,2
13,Sunday,3,2016,2016-3,1
13,Sunday,3,2019,2019-3,2
13,Sunday,4,2015,2015-4,1
13,Sunday,4,2016,2016-4,2
13,Sunday,4,2017,2017-4,1
13,Sunday,4,2019,2019-4,3
13,Sunday,4,2020,2020-4,1
13,Sunday,4,2021,2021-4,1
13,Sunday,5,2016,2016-5,1
13,Sunday,6,2020,2020-6,1
13,Sunday,6,2021,2021-6,1
13,Sunday,7,2016,2016-7,1
13,Sunday,7,2017,2017-7,2
13,Sunday,8,2015,2015-8,1
13,Sunday,8,2016,2016-8,1
13,Sunday,8,2017,2017-8,3
13,Sunday,8,2018,2018-8,1
13,Sunday,8,2019,2019-8,1
13,Sunday,8,2020,2020-8,1
13,Sunday,9,2015,2015-9,2
13,Sunday,9,2016,2016-9,4
13,Sunday,9,2017,2017-9,1
13,Sunday,9,2019,2019-9,1
13,Sunday,9,2020,2020-9,1
13,Sunday,10,2015,2015-10,2
13,Sunday,10,2016,2016-10,2
13,Sunday,10,2017,2017-10,1
13,Sunday,10,2018,2018-10,2
13,Sunday,10,2019,2019-10,2
13,Sunday,11,2016,2016-11,1
13,Sunday,11,2017,2017-11,1
13,Sunday,11,2020,2020-11,3
13,Sunday,12,2015,2015-12,2
13,Sunday,12,2016,2016-12,2
13,Sunday,12,2017,2017-12,1
13,Sunday,12,2018,2018-12,1
13,Sunday,12,2019,2019-12,2
13,Sunday,12,2020,2020-12,1
13,Thursday,1,2015,2015-1,1
13,Thursday,1,2018,2018-1,1
13,Thursday,1,2019,2019-1,2
13,Thursday,1,2021,2021-1,1
13,Thursday,2,2017,2017-2,1
13,Thursday,3,2015,2015-3,1
13,Thursday,3,2017,2017-3,1
13,Thursday,3,2020,2020-3,3
13,Thursday,4,2015,2015-4,1
13,Thursday,4,2018,2018-4,2
13,Thursday,4,2019,2019-4,1
13,Thursday,4,2020,2020-4,1
13,Thursday,4,2021,2021-4,1
13,Thursday,5,2016,2016-5,1
13,Thursday,5,2017,2017-5,1
13,Thursday,5,2018,2018-5,1
13,Thursday,5,2019,2019-5,2
13,Thursday,6,2016,2016-6,1
13,Thursday,6,2017,2017-6,1
13,Thursday,6,2019,2019-6,1
13,Thursday,7,2015,2015-7,1
13,Thursday,7,2017,2017-7,1
13,Thursday,7,2021,2021-7,1
13,Thursday,8,2016,2016-8,2
13,Thursday,8,2017,2017-8,1
13,Thursday,9,2019,2019-9,1
13,Thursday,10,2015,2015-10,1
13,Thursday,10,2016,2016-10,1
13,Thursday,10,2017,2017-10,1
13,Thursday,10,2020,2020-10,1
13,Thursday,11,2015,2015-11,1
13,Thursday,11,2018,2018-11,2
13,Thursday,11,2019,2019-11,1
13,Thursday,12,2015,2015-12,1
13,Thursday,12,2016,2016-12,2
13,Thursday,12,2017,2017-12,2
13,Thursday,12,2018,2018-12,2
13,Thursday,12,2020,2020-12,1
13,Tuesday,1,2019,2019-1,2
13,Tuesday,2,2016,2016-2,2
13,Tuesday,2,2019,2019-2,1
13,Tuesday,2,2020,2020-2,1
13,Tuesday,3,2016,2016-3,3
13,Tuesday,3,2021,2021-3,1
13,Tuesday,4,2016,2016-4,2
13,Tuesday,4,2018,2018-4,1
13,Tuesday,5,2015,2015-5,2
13,Tuesday,5,2017,2017-5,3
13,Tuesday,5,2018,2018-5,1
13,Tuesday,5,2020,2020-5,1
13,Tuesday,6,2016,2016-6,1
13,Tuesday,6,2018,2018-6,1
13,Tuesday,6,2021,2021-6,2
13,Tuesday,7,2017,2017-7,1
13,Tuesday,7,2018,2018-7,1
13,Tuesday,8,2015,2015-8,1
13,Tuesday,8,2018,2018-8,1
13,Tuesday,9,2017,2017-9,1
13,Tuesday,9,2018,2018-9,1
13,Tuesday,9,2019,2019-9,1
13,Tuesday,10,2015,2015-10,1
13,Tuesday,10,2018,2018-10,1
13,Tuesday,11,2015,2015-11,1
13,Tuesday,11,2016,2016-11,1
13,Tuesday,11,2017,2017-11,1
13,Tuesday,11,2018,2018-11,1
13,Tuesday,11,2020,2020-11,1
13,Tuesday,12,2017,2017-12,1
13,Tuesday,12,2020,2020-12,1
13,Wednesday,1,2016,2016-1,3
13,Wednesday,1,2017,2017-1,1
13,Wednesday,1,2019,2019-1,1
13,Wednesday,1,2020,2020-1,1
13,Wednesday,2,2018,2018-2,1
13,Wednesday,2,2019,2019-2,1
13,Wednesday,2,2021,2021-2,1
13,Wednesday,3,2015,2015-3,1
13,Wednesday,3,2016,2016-3,1
13,Wednesday,3,2017,2017-3,1
13,Wednesday,3,2019,2019-3,1
13,Wednesday,3,2020,2020-3,1
13,Wednesday,3,2021,2021-3,2
13,Wednesday,4,2015,2015-4,1
13,Wednesday,4,2016,2016-4,1
13,Wednesday,4,2017,2017-4,2
13,Wednesday,5,2019,2019-5,1
13,Wednesday,5,2020,2020-5,2
13,Wednesday,6,2015,2015-6,2
13,Wednesday,6,2017,2017-6,1
13,Wednesday,6,2018,2018-6,1
13,Wednesday,6,2020,2020-6,1
13,Wednesday,6,2021,2021-6,2
13,Wednesday,7,2015,2015-7,2
13,Wednesday,7,2017,2017-7,3
13,Wednesday,7,2020,2020-7,1
13,Wednesday,8,2015,2015-8,1
13,Wednesday,8,2017,2017-8,4
13,Wednesday,8,2018,2018-8,1
13,Wednesday,8,2020,2020-8,1
13,Wednesday,8,2021,2021-8,1
13,Wednesday,9,2017,2017-9,2
13,Wednesday,9,2018,2018-9,2
13,Wednesday,9,2019,2019-9,2
13,Wednesday,10,2018,2018-10,1
13,Wednesday,10,2020,2020-10,1
13,Wednesday,11,2016,2016-11,2
13,Wednesday,11,2017,2017-11,1
13,Wednesday,11,2020,2020-11,1
14,Friday,1,2016,2016-1,2
14,Friday,1,2017,2017-1,1
14,Friday,1,2018,2018-1,1
14,Friday,1,2019,2019-1,1
14,Friday,1,2020,2020-1,1
14,Friday,1,2021,2021-1,2
14,Friday,2,2015,2015-2,4
14,Friday,2,2016,2016-2,2
14,Friday,2,2021,2021-2,2
14,Friday,3,2015,2015-3,1
14,Friday,3,2016,2016-3,1
14,Friday,3,2018,2018-3,1
14,Friday,3,2019,2019-3,3
14,Friday,3,2020,2020-3,2
14,Friday,3,2021,2021-3,1
14,Friday,4,2015,2015-4,1
14,Friday,4,2017,2017-4,2
14,Friday,4,2020,2020-4,1
14,Friday,5,2015,2015-5,1
14,Friday,5,2017,2017-5,1
14,Friday,5,2020,2020-5,1
14,Friday,6,2017,2017-6,1
14,Friday,6,2018,2018-6,1
14,Friday,6,2019,2019-6,5
14,Friday,6,2020,2020-6,1
14,Friday,7,2015,2015-7,1
14,Friday,7,2016,2016-7,3
14,Friday,7,2018,2018-7,1
14,Friday,7,2021,2021-7,2
14,Friday,8,2015,2015-8,1
14,Friday,8,2016,2016-8,2
14,Friday,8,2017,2017-8,1
14,Friday,8,2018,2018-8,1
14,Friday,8,2019,2019-8,2
14,Friday,8,2020,2020-8,2
14,Friday,8,2021,2021-8,2
14,Friday,9,2015,2015-9,2
14,Friday,9,2017,2017-9,1
14,Friday,9,2018,2018-9,3
14,Friday,9,2019,2019-9,1
14,Friday,9,2020,2020-9,1
14,Friday,10,2015,2015-10,2
14,Friday,10,2019,2019-10,1
14,Friday,10,2020,2020-10,1
14,Friday,11,2015,2015-11,2
14,Friday,11,2019,2019-11,1
14,Friday,12,2015,2015-12,2
14,Friday,12,2018,2018-12,2
14,Friday,12,2019,2019-12,4
14,Monday,1,2015,2015-1,3
14,Monday,1,2016,2016-1,1
14,Monday,1,2017,2017-1,1
14,Monday,1,2018,2018-1,4
14,Monday,1,2021,2021-1,4
14,Monday,2,2015,2015-2,1
14,Monday,2,2017,2017-2,1
14,Monday,2,2018,2018-2,1
14,Monday,2,2021,2021-2,1
14,Monday,3,2015,2015-3,2
14,Monday,3,2016,2016-3,2
14,Monday,3,2018,2018-3,1
14,Monday,3,2019,2019-3,1
14,Monday,3,2021,2021-3,1
14,Monday,4,2015,2015-4,2
14,Monday,4,2018,2018-4,1
14,Monday,4,2021,2021-4,1
14,Monday,5,2015,2015-5,1
14,Monday,5,2016,2016-5,1
14,Monday,5,2017,2017-5,1
14,Monday,5,2018,2018-5,1
14,Monday,5,2019,2019-5,1
14,Monday,6,2015,2015-6,1
14,Monday,6,2017,2017-6,1
14,Monday,6,2019,2019-6,1
14,Monday,6,2021,2021-6,1
14,Monday,7,2016,2016-7,2
14,Monday,7,2019,2019-7,2
14,Monday,7,2020,2020-7,2
14,Monday,7,2021,2021-7,1
14,Monday,8,2015,2015-8,1
14,Monday,8,2019,2019-8,2
14,Monday,8,2021,2021-8,1
14,Monday,9,2015,2015-9,1
14,Monday,9,2016,2016-9,2
14,Monday,10,2015,2015-10,3
14,Monday,10,2019,2019-10,2
14,Monday,11,2015,2015-11,2
14,Monday,11,2016,2016-11,2
14,Monday,12,2019,2019-12,1
14,Monday,12,2020,2020-12,1
14,Saturday,1,2015,2015-1,1
14,Saturday,1,2017,2017-1,1
14,Saturday,1,2018,2018-1,1
14,Saturday,1,2019,2019-1,3
14,Saturday,1,2020,2020-1,2
14,Saturday,2,2015,2015-2,1
14,Saturday,2,2018,2018-2,2
14,Saturday,2,2020,2020-2,1
14,Saturday,2,2021,2021-2,2
14,Saturday,3,2017,2017-3,1
14,Saturday,3,2018,2018-3,2
